date,AdrActCnt,BlkCnt,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2018-07-30,5160,23116,44598565152.07304756804394025,0.00261323924041283,0.00116556181821039439719936254,0.000012,0.000005352262281319164,1379.714535,615.382838722359128737395,606.10454314,387.278585561265,0.00005458034947014163,0.446021856776597,173.57015096225993,-4.227534303654022,99991882627.428131,527971,10902,164974646.303225,73582298.06522676868074562532,15387.3785371008,6863.107146042055684861669978,384.1435,171.3363971386606896695,167753200.811473,74821594.10615052604447549738,0.05971695541913452,0.0323652222557738,0.038448116420519984
2018-07-31,6032,23101,43369132200.19568198423806459,0.00312943619811706,0.001357319526232301513895168002,0.000012,0.000005204718448833624,1891.021282,820.186112796867588432164,957.79676243,380.04790450259577,0.00005614486318678749,0.433726537402802,163.19213139148306,-6.163792311286418,99991880736.406849,604269,11761,104397806.151663,45280098.97460973489453315973,9129.72090873591,3959.80223719998913332431202,464.318605,201.38730079834934773121,107374647.607643,46571234.11170905592794481569,0.05854562126391765,0.03271070705883898,0.03845893713230609
2018-08-01,5695,23503,44678879920.25240607102592512,0.00321850407213549,0.001438108358779039310414349148,0.000012,0.000005361901031835012,1762.92595,787.71953919614323111345,621.43664491,401.371824892654,0.00005881832939542035,0.446825085986251,152.46028104712764,-8.60224193429428,99991878973.480899,547747,11100,160904381.472492,71896114.08701077019344670749,14745.579754575,6588.694941755096292404348325,552.5847,246.9087060921867129597,163675935.275783,73134513.85348179225823125953,0.058495656365206324,0.03142308415370466,0.0383583653146651
2018-08-02,5839,23279,43055009289.72939039309320216,0.00255955882380184,0.001102107807058719212973478377,0.000012,0.000005167020801288108,1381.66777,594.92550900494610898993,603.61967447,394.853650000709,0.00005708637112799533,0.430585066774009,151.1830291691508,-10.947068319045163,99991877591.813129,539807,10278,165653774.753468,71328041.66358866505204501321,16485.426614922,7098.378519784214523641162298,461.815,198.850642612238966335,169437214.748168,72957134.42634202080910276551,0.05839542697915782,0.032005100865190865,0.037888297903272534
2018-08-03,5776,23071,44029357130.25722328973682583,0.00319480644184022,0.001406767029297048600612608916,0.000012,0.000005283952145107404,1993.108752,877.624272130228407699984,537.58952402,406.2169940886439,0.0000594128852423683,0.440329345425617,151.86219587339681,-10.241871661091789,99991875598.704377,623859,15628,186000416.918843,81901441.83076599579558220113,12326.9702218738,5427.926728878763111584261135,727.4805305,320.3310258049456034498185,192645890.627443,84827638.91891698124601540733,0.05760894786130183,0.032192934455234495,0.037961227026256227
2018-08-04,5448,23500,42901428091.26311661752301276,0.00220968636870606,0.0009480640426383206809582695179,0.000012,0.000005148589715164788,1012.387697,434.364073711130474901103,799.23546042,398.1468908350371,0.0000612734016083216,0.429049142930399,146.6700466162999,-9.980519745845992,99991874586.31668,458159,10024,125109407.100158,53678083.88885316522101590304,12673.7490162269,5437.661153127138933268291533,399.999995,171.619655026913885348005,127041660.138658,54507115.39894624948278326454,0.055620252280089655,0.03211856608253276,0.03775943199653888
2018-08-05,4810,23458,43437033786.33365818289673517,0.00123617780658802,0.0005370026082419225193617312425,0.000012,0.0000052128676510455,568.287008,246.867080042719605572,1170.56268929,415.6684419123662,0.00006177916751788213,0.434405637587125,135.93696738041194,-8.802290129125748,99991874018.029672,459713,8567,85422058.069349,37107823.59961996836427953162,9991.44087282059,4340.338242771689108120618904,445.75,193.63631295446096875,85596673.957454,37183677.72582506296546817975,0.05472515841279484,0.03224666007149414,0.037840299798825
2018-08-06,5418,23706,41301534488.22805307547595797,0.0019247156373903,0.0007950017012140883544257969595,0.000012,0.00000495658695198438,848.06243,350.29126458384721873695,449.62905718,398.28392131748603,0.000059603096017086234,0.413048912665365,129.53256678171743,-14.33244210508098,99991873169.967242,440617,11210,222387480.46417,91856906.99611551942208247205,19916.0231922542,8226.291724178788908744615783,642.055121,265.200169600279357584165,223258619.98517,92216730.22804439632147263705,0.05460821959818086,0.03323628043793032,0.03821278693756873
2018-08-07,6118,23241,37805307663.83784068012882306,0.00275121989922321,0.001040191699764196573464951548,0.000012,0.00000453700571179158,1705.712318,644.90221078660465455687,325.3726002,367.06757441633346,0.00005624089225526141,0.378083809315965,112.9704734262587,-20.95303697921231,99991871464.254924,619984,14221,307314971.828752,116190815.2088430269502396257,21790.9828692885,8238.817811959533102191240902,945.914555,357.634978241815887370575,309889567.384152,117164228.1038766115535015867,0.05462168488453004,0.03655362182655992,0.0395817834890891
2018-08-08,7582,23111,32882510773.22650358960842941,0.00231502833590932,0.0007613013361724572550560461427,0.000012,0.000003946222122797952,1518.79286,499.45783200663106001856,48.58619925,300.71291606771746,0.000052470312708165044,0.328851843566496,69.65116618349498,-30.5417338725038,99991869945.462064,656058,17388,2058030294.43751,676787056.441473741508601665,118536.812928729,38981.04946210938967442026358,1095.1617,360.1459440484178224032,2061118103.204745,677802488.0471597605881102235,0.054170032983402394,0.04375603442585344,0.04297450598553117
2018-08-09,6553,22907,34539088584.52831134713459483,0.00240709518974966,0.0008314563526596499137781956936,0.000012,0.000004145027697451992,1792.416955,619.13482698813006327703,273.1657823,319.1751154156111,0.000052670611556381533,0.345418974787666,86.67144394987639,-22.04391148630911,99991868153.045109,744639,14358,366048292.403442,126440025.8847727239927575464,25766.2325617734,8900.145635628344785493406884,846.668843,292.455483733719342890438,369951567.121942,127788291.0363516095961795674,0.05335376320868471,0.043907259407017604,0.040330761194083915
2018-08-10,5716,23018,31837585710.37945586685637261,0.00182986187536534,0.0005826312286891380351341947489,0.000012,0.00000382082103485202,1211.454565,385.729257059958644039275,245.77644816,293.1911177889822,0.000051892866635409286,0.318401752904335,75.84690876494624,-29.150227993474488,99991866941.590544,662047,13623,406840719.237071,129538798.1579438115796486028,31607.2457159606,10063.8024404398879575144292,662.940401,211.081385749502759538335,430585508.388531,137099180.6461125128348541819,0.053453224435056096,0.04565590813942603,0.0409820211192897
2018-08-11,6042,22963,30288285897.44852071803345382,0.00150494706878836,0.0004558597508334097516972749867,0.000012,0.000003634889972844756,1029.641141,311.886021587444465308883,567.88870495,279.738188374448,0.00004797585123797393,0.302907497737063,69.72778884858498,-29.73895241407652,99991865911.949403,684171,14643,176076518.234297,53334897.54860525058393464971,12300.9733726758,3726.057064047467107457143175,641,194.163706049457383,180123153.096092,54560653.5888471397921888578,0.053154627283669646,0.04587023538600871,0.04048429013605901
2018-08-12,5241,23540,29554164771.71131137357058704,0.00129701987941833,0.0003833545772364493687113190863,0.000012,0.000003546788295103428,665.81867,196.79315545144432861673,1038.56014417,296.49611572639964,0.00004680603699614734,0.295565691258619,71.96130030066335,-32.29182572662368,99991865246.130733,513345,10877,96279320.757171,28456863.99350355147505980685,9104.12630117689,2690.867383513121645965056115,444.75,131.45284118727080025,99025581.777901,29268564.53047221452840997872,0.05302461643280016,0.04569319523415108,0.0402671052328277
2018-08-13,6242,23119,27620827614.26752442707087661,0.00152097896822447,0.0004201411602659882945636406332,0.000012,0.000003314768993207928,941.148324,259.974106867067401726056,419.10526885,285.1940794131475,0.000044085133808155795,0.276230749433994,66.6472292162718,-37.03883257933995,99991864304.982409,618778,14586,238584126.079327,65904271.94994700983959444204,16946.3570334479,4681.104903525348743851287913,872.6034555,241.039906471457833566267,247179563.689871,68278596.12282071760740087477,0.052098109181827085,0.04662177893247171,0.040169174128346176
2018-08-14,7001,22996,26961171224.31205291928934061,0.00187172224592997,0.0005046793049357921983958981666,0.000012,0.00000323560382551338,1228.108091,331.139269781961183896465,233.21516398,278.32723880898124,0.00004359597466531755,0.269633652126115,59.962912524268354,-39.556289050813625,99991863076.874318,656138,17360,428753694.099985,115606424.4027420808266396083,25066.5814053737,6758.793890647475069691104176,1000,269.633652126115,435155853.197288,117332661.9416403203617519761,0.052108201751598936,0.04624808171572365,0.03999850146543281
2018-08-15,6455,23246,28015626197.40309769471001131,0.00171281545650576,0.0004798950294787627364436864614,0.000014,0.000003922506880226816,1050.882508,294.435276281429429066752,465.51996225,289.77547434916465,0.00004468412516480459,0.280179062873344,77.95395250116292,-41.62602797834201,99991862025.99181,613541,16051,214796077.794972,60181363.78546514904203602637,13700.6929547344,3838.647312772910638992359834,730.62,204.70442691652259328,219909822.616442,61614128.01731802946053792205,0.052217980610452984,0.04430704776771412,0.040487583337856174
2018-08-16,6399,23555,29037268909.4313482267031119,0.00178571541520193,0.0005185651921900687726600856424,0.000012,0.00000348475588736358,852.382682,247.52879744885485246013,552.85193227,303.53996857026135,0.0000461624294288765,0.290396323946965,81.76412479199988,-42.91570140871052,99991861173.609128,477334,13955,180865536.207012,52522686.84321298411114911858,13029.2034870844,3783.632796606287430808078846,540.07573,156.83600664497360365945,181822534.662263,52800595.6766407985953988818,0.05209401357667134,0.043156655232332405,0.04092886701661685
2018-08-17,7384,23485,36060258623.04758977703509953,0.00224080556908851,0.0008081060633548798534183045193,0.000012,0.000004327583300412408,1182.067513,426.291302434902249908442,254.86039436,372.8620691727278,0.00005494859665484281,0.360631941701034,127.1182364239072,-25.797624734669355,99991859991.541615,527519,18478,392339736.599629,141490241.0163964410572733164,23337.5141088354,8416.253027544586417284715804,1006.372815,362.93018234858547499071,431230585.703061,155515523.4429690404891606651,0.05433319585440627,0.06056006102884593,0.05017383352190871
2018-08-18,6279,23342,32589678637.40982292906722595,0.00180089347464899,0.000586953179818187952927958606,0.000015,0.000004888849796620455,986.367365,321.480126118220273563405,528.75119899,336.1036907482301,0.00005093118921184367,0.325923319774697,108.027256479376,-31.548182591365276,99991859005.17425,547710,14284,189109470.006039,61635186.26520172000870939518,13590.4065463133,4429.43041866220513005197457,801.99,261.38724322610924703,194125367.107539,63269984.10017088032405014068,0.054727261483135385,0.06279571215288143,0.05151341351606147
