Created on 10-17-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XRP,Volume BTC
2016-11-08,XRPBTC,1.171e-05,1.192e-05,1.114e-05,1.15e-05,51639793.52,601.73
2016-11-07,XRPBTC,1.135e-05,1.171e-05,1.131e-05,1.171e-05,25907430.26,298.14
2016-11-06,XRPBTC,1.167e-05,1.178e-05,1.116e-05,1.135e-05,16422936.06,188.12
2016-11-05,XRPBTC,1.166e-05,1.179e-05,1.151e-05,1.167e-05,13150813.77,153.4
2016-11-04,XRPBTC,1.17e-05,1.188e-05,1.14e-05,1.166e-05,33883186.64,393.55
2016-11-03,XRPBTC,1.101e-05,1.198e-05,1.07e-05,1.17e-05,69938692.79,790.26
2016-11-02,XRPBTC,1.088e-05,1.148e-05,1.088e-05,1.101e-05,22087511.4,246.67
2016-11-01,XRPBTC,1.15e-05,1.154e-05,1.077e-05,1.088e-05,54282987.71,602.62
2016-10-31,XRPBTC,1.155e-05,1.209e-05,1.128e-05,1.15e-05,52740243.47,617.42
2016-10-30,XRPBTC,1.069e-05,1.179e-05,1.065e-05,1.155e-05,78420488.46,887.94
2016-10-29,XRPBTC,1.135e-05,1.166e-05,1.016e-05,1.069e-05,160215956.08,1727.05
2016-10-28,XRPBTC,1.207e-05,1.235e-05,1.1e-05,1.135e-05,131878886.97,1532.31
2016-10-27,XRPBTC,1.279e-05,1.287e-05,1.176e-05,1.207e-05,138247049.21,1691.59
2016-10-26,XRPBTC,1.338e-05,1.353e-05,1.272e-05,1.279e-05,82610831.69,1080.73
2016-10-25,XRPBTC,1.352e-05,1.392e-05,1.32e-05,1.338e-05,73933921.0,996.37
2016-10-24,XRPBTC,1.363e-05,1.398e-05,1.346e-05,1.352e-05,51798020.66,712.87
2016-10-23,XRPBTC,1.34e-05,1.376e-05,1.317e-05,1.363e-05,37920222.53,512.61
2016-10-22,XRPBTC,1.42e-05,1.429e-05,1.314e-05,1.34e-05,101689073.49,1373.36
2016-10-21,XRPBTC,1.464e-05,1.494e-05,1.35e-05,1.42e-05,157757115.59,2232.0
2016-10-20,XRPBTC,1.369e-05,1.491e-05,1.364e-05,1.464e-05,273374905.09,3913.7
2016-10-19,XRPBTC,1.311e-05,1.387e-05,1.293e-05,1.369e-05,72118551.07,972.27
2016-10-18,XRPBTC,1.245e-05,1.334e-05,1.241e-05,1.311e-05,91364713.45,1183.4
2016-10-17,XRPBTC,1.231e-05,1.27e-05,1.205e-05,1.245e-05,61113985.6,761.11
2016-10-16,XRPBTC,1.257e-05,1.272e-05,1.222e-05,1.231e-05,31910458.44,397.13
2016-10-15,XRPBTC,1.263e-05,1.304e-05,1.244e-05,1.256e-05,32535281.79,413.49
2016-10-14,XRPBTC,1.239e-05,1.317e-05,1.221e-05,1.263e-05,88289685.68,1124.49
2016-10-13,XRPBTC,1.236e-05,1.249e-05,1.213e-05,1.239e-05,30674597.27,377.43
2016-10-12,XRPBTC,1.229e-05,1.279e-05,1.194e-05,1.236e-05,85079634.77,1046.64
2016-10-11,XRPBTC,1.281e-05,1.334e-05,1.184e-05,1.229e-05,161955271.03,2017.08
2016-10-10,XRPBTC,1.214e-05,1.392e-05,1.214e-05,1.281e-05,388584888.3,5128.28
2016-10-09,XRPBTC,1.191e-05,1.274e-05,1.184e-05,1.214e-05,85398002.49,1054.3
2016-10-08,XRPBTC,1.186e-05,1.207e-05,1.151e-05,1.191e-05,33657024.2,397.53
2016-10-07,XRPBTC,1.203e-05,1.229e-05,1.153e-05,1.186e-05,89224677.96,1057.9
2016-10-06,XRPBTC,1.185e-05,1.248e-05,1.169e-05,1.203e-05,110295236.48,1328.28
2016-10-05,XRPBTC,1.274e-05,1.28e-05,1.174e-05,1.185e-05,218331553.28,2679.24
2016-10-04,XRPBTC,1.322e-05,1.352e-05,1.262e-05,1.274e-05,123868122.37,1616.69
2016-10-03,XRPBTC,1.33e-05,1.372e-05,1.3e-05,1.322e-05,110742394.33,1475.21
2016-10-02,XRPBTC,1.311e-05,1.369e-05,1.302e-05,1.33e-05,85688062.86,1142.92
2016-10-01,XRPBTC,1.421e-05,1.43e-05,1.273e-05,1.311e-05,276058889.49,3729.88
2016-09-30,XRPBTC,1.477e-05,1.566e-05,1.404e-05,1.421e-05,373972684.67,5570.81
2016-09-29,XRPBTC,1.509e-05,1.558e-05,1.426e-05,1.477e-05,366310544.5,5441.09
2016-09-28,XRPBTC,1.379e-05,1.535e-05,1.349e-05,1.509e-05,454565609.97,6590.51
2016-09-27,XRPBTC,1.27e-05,1.406e-05,1.249e-05,1.379e-05,277346419.79,3718.39
2016-09-26,XRPBTC,1.34e-05,1.475e-05,1.249e-05,1.27e-05,593701462.71,8207.34
2016-09-25,XRPBTC,1.232e-05,1.364e-05,1.199e-05,1.34e-05,327972473.99,4283.78
2016-09-24,XRPBTC,1.233e-05,1.247e-05,1.169e-05,1.232e-05,156882440.56,1905.23
2016-09-23,XRPBTC,1.137e-05,1.244e-05,1.125e-05,1.233e-05,192774464.1,2308.37
2016-09-22,XRPBTC,1.139e-05,1.185e-05,1.121e-05,1.137e-05,87904912.92,1015.92
2016-09-21,XRPBTC,1.113e-05,1.193e-05,1.107e-05,1.139e-05,111736281.45,1284.18
2016-09-20,XRPBTC,1.124e-05,1.136e-05,1.084e-05,1.113e-05,89142114.92,989.07
2016-09-19,XRPBTC,1.128e-05,1.232e-05,1.106e-05,1.124e-05,205537868.02,2383.55
2016-09-18,XRPBTC,1.151e-05,1.155e-05,1.088e-05,1.128e-05,151049527.18,1695.99
2016-09-17,XRPBTC,1.18e-05,1.234e-05,1.134e-05,1.151e-05,126038179.78,1478.14
2016-09-16,XRPBTC,1.429e-05,1.476e-05,1.115e-05,1.18e-05,836898997.52,10809.02
2016-09-15,XRPBTC,9.99e-06,1.75e-05,9.8e-06,1.429e-05,982729497.64,14137.32
2016-09-14,XRPBTC,9.74e-06,1.06e-05,9.56e-06,9.99e-06,43471943.89,433.75
2016-09-13,XRPBTC,9.67e-06,9.92e-06,9.37e-06,9.74e-06,23665870.57,228.97
2016-09-12,XRPBTC,9.67e-06,1.0e-05,9.43e-06,9.67e-06,16917038.36,164.21
2016-09-11,XRPBTC,9.4e-06,9.96e-06,9.26e-06,9.67e-06,15586161.86,147.8
2016-09-10,XRPBTC,9.47e-06,9.66e-06,9.39e-06,9.4e-06,10037049.28,95.3
2016-09-09,XRPBTC,9.4e-06,9.57e-06,9.31e-06,9.47e-06,13925813.87,131.63
2016-09-08,XRPBTC,9.52e-06,9.75e-06,9.35e-06,9.4e-06,17345616.81,164.81
2016-09-07,XRPBTC,9.56e-06,9.74e-06,9.5e-06,9.52e-06,23526656.86,225.95
2016-09-06,XRPBTC,9.67e-06,9.9e-06,9.39e-06,9.56e-06,27281982.82,263.51
2016-09-05,XRPBTC,9.78e-06,9.97e-06,9.61e-06,9.67e-06,32299111.96,316.43
2016-09-04,XRPBTC,9.98e-06,1.015e-05,9.51e-06,9.78e-06,43993514.17,429.9
2016-09-03,XRPBTC,1.032e-05,1.034e-05,9.8e-06,9.98e-06,30259692.47,307.55
2016-09-02,XRPBTC,1.038e-05,1.045e-05,1.023e-05,1.032e-05,14876213.13,153.73
2016-09-01,XRPBTC,1.048e-05,1.049e-05,1.022e-05,1.038e-05,23624954.21,244.43
2016-08-31,XRPBTC,1.038e-05,1.061e-05,1.02e-05,1.048e-05,42210778.71,437.53
2016-08-30,XRPBTC,1.09e-05,1.119e-05,1.021e-05,1.038e-05,56367889.61,595.59
2016-08-29,XRPBTC,1.038e-05,1.132e-05,1.019e-05,1.09e-05,72269290.73,772.53
2016-08-28,XRPBTC,1.04e-05,1.064e-05,1.028e-05,1.038e-05,22460232.63,233.57
2016-08-27,XRPBTC,1.042e-05,1.053e-05,1.031e-05,1.04e-05,8477362.26,88.37
2016-08-26,XRPBTC,1.055e-05,1.069e-05,1.02e-05,1.042e-05,28475803.16,295.04
2016-08-25,XRPBTC,1.058e-05,1.068e-05,1.039e-05,1.055e-05,26008615.92,274.71
2016-08-24,XRPBTC,1.042e-05,1.076e-05,1.025e-05,1.058e-05,48924180.16,512.42
2016-08-23,XRPBTC,1.006e-05,1.046e-05,9.94e-06,1.042e-05,37900014.25,386.25
2016-08-22,XRPBTC,1.035e-05,1.048e-05,9.5e-06,1.006e-05,36937285.53,370.14
2016-08-21,XRPBTC,1.051e-05,1.056e-05,1.009e-05,1.035e-05,19366075.71,199.74
2016-08-20,XRPBTC,1.058e-05,1.074e-05,1.042e-05,1.051e-05,14514613.57,153.56
2016-08-19,XRPBTC,1.045e-05,1.148e-05,1.038e-05,1.058e-05,61856962.07,663.07
2016-08-18,XRPBTC,1.058e-05,1.082e-05,1.03e-05,1.045e-05,16577092.95,173.7
2016-08-17,XRPBTC,1.06e-05,1.072e-05,1.038e-05,1.058e-05,13485309.9,142.18
2016-08-16,XRPBTC,1.067e-05,1.104e-05,1.052e-05,1.06e-05,36704943.45,396.53
2016-08-15,XRPBTC,1.047e-05,1.097e-05,1.026e-05,1.067e-05,18404624.01,195.29
2016-08-14,XRPBTC,1.05e-05,1.057e-05,1.008e-05,1.047e-05,18217030.69,187.78
2016-08-13,XRPBTC,1.046e-05,1.071e-05,1.028e-05,1.05e-05,12979978.43,135.36
2016-08-12,XRPBTC,1.052e-05,1.054e-05,1.018e-05,1.046e-05,13005685.24,135.2
2016-08-11,XRPBTC,1.053e-05,1.069e-05,1.024e-05,1.052e-05,14280822.17,149.24
2016-08-10,XRPBTC,1.06e-05,1.082e-05,1.009e-05,1.053e-05,34097806.04,356.87
2016-08-09,XRPBTC,1.008e-05,1.095e-05,1.0e-05,1.06e-05,45619390.56,478.85
2016-08-08,XRPBTC,1.041e-05,1.055e-05,9.89e-06,1.008e-05,19446119.62,198.79
2016-08-07,XRPBTC,1.11e-05,1.122e-05,1.01e-05,1.041e-05,35865097.67,374.88
2016-08-06,XRPBTC,1.039e-05,1.269e-05,1.035e-05,1.11e-05,92254477.8,1040.73
2016-08-05,XRPBTC,1.03e-05,1.08e-05,1.003e-05,1.039e-05,19317560.38,199.09
2016-08-04,XRPBTC,9.97e-06,1.034e-05,9.76e-06,1.03e-05,18318660.17,183.75
2016-08-03,XRPBTC,1.035e-05,1.05e-05,9.39e-06,9.97e-06,34100601.0,344.29
2016-08-02,XRPBTC,9.54e-06,1.04e-05,9.41e-06,1.035e-05,38510355.68,377.5
2016-08-01,XRPBTC,9.32e-06,9.58e-06,9.17e-06,9.54e-06,16528104.44,155.29
2016-07-31,XRPBTC,9.33e-06,9.51e-06,9.19e-06,9.32e-06,11167161.84,104.16
2016-07-30,XRPBTC,9.32e-06,9.42e-06,9.24e-06,9.33e-06,7658454.11,71.36
2016-07-29,XRPBTC,9.07e-06,9.42e-06,9.05e-06,9.32e-06,8685860.12,80.63
2016-07-28,XRPBTC,8.96e-06,9.19e-06,8.84e-06,9.07e-06,14831757.77,133.37
2016-07-27,XRPBTC,9.0e-06,9.52e-06,8.88e-06,8.96e-06,20787705.11,188.41
2016-07-26,XRPBTC,9.33e-06,9.46e-06,8.8e-06,9.0e-06,43826293.76,399.13
2016-07-25,XRPBTC,9.55e-06,9.61e-06,9.2e-06,9.33e-06,16972892.67,160.32
2016-07-24,XRPBTC,9.73e-06,9.84e-06,9.44e-06,9.55e-06,20741212.29,198.74
2016-07-23,XRPBTC,9.67e-06,9.83e-06,9.55e-06,9.73e-06,12630177.08,121.98
2016-07-22,XRPBTC,9.72e-06,9.84e-06,9.54e-06,9.67e-06,18358895.58,177.57
2016-07-21,XRPBTC,9.61e-06,9.79e-06,9.42e-06,9.72e-06,12818582.88,123.47
2016-07-20,XRPBTC,9.51e-06,9.67e-06,9.31e-06,9.61e-06,15266588.01,145.0
2016-07-19,XRPBTC,9.68e-06,9.78e-06,9.51e-06,9.51e-06,13567840.56,130.39
2016-07-18,XRPBTC,9.66e-06,9.8e-06,9.52e-06,9.68e-06,8801179.95,84.67
2016-07-17,XRPBTC,1.006e-05,1.021e-05,9.54e-06,9.66e-06,19691005.96,193.72
2016-07-16,XRPBTC,9.74e-06,1.016e-05,9.73e-06,1.006e-05,25324118.65,252.31
2016-07-15,XRPBTC,9.65e-06,9.85e-06,9.53e-06,9.74e-06,18050563.15,175.09
2016-07-14,XRPBTC,9.74e-06,9.85e-06,9.6e-06,9.65e-06,14047846.35,136.58
2016-07-13,XRPBTC,9.52e-06,9.88e-06,9.52e-06,9.74e-06,11987917.91,115.92
2016-07-12,XRPBTC,9.68e-06,9.82e-06,9.44e-06,9.52e-06,26884913.05,258.2
2016-07-11,XRPBTC,1.004e-05,1.007e-05,9.56e-06,9.68e-06,24765770.01,242.53
2016-07-10,XRPBTC,1.009e-05,1.01e-05,9.73e-06,1.004e-05,14827332.83,147.59
2016-07-09,XRPBTC,9.95e-06,1.013e-05,9.75e-06,1.009e-05,12989180.18,129.57
2016-07-08,XRPBTC,1.015e-05,1.032e-05,9.87e-06,9.95e-06,12824453.09,128.91
2016-07-07,XRPBTC,9.61e-06,1.034e-05,9.35e-06,1.015e-05,27088710.39,269.4
2016-07-06,XRPBTC,9.89e-06,1.005e-05,9.52e-06,9.61e-06,15758092.78,153.71
2016-07-05,XRPBTC,9.87e-06,1.003e-05,9.63e-06,9.89e-06,17567954.22,172.87
2016-07-04,XRPBTC,9.9e-06,1.033e-05,9.71e-06,9.87e-06,27560732.97,275.47
2016-07-03,XRPBTC,9.43e-06,1.023e-05,9.26e-06,9.9e-06,16021367.92,157.35
2016-07-02,XRPBTC,1.01e-05,1.017e-05,9.29e-06,9.43e-06,24143412.31,234.01
2016-07-01,XRPBTC,9.83e-06,1.07e-05,9.65e-06,1.01e-05,31087433.16,313.03
2016-06-30,XRPBTC,1.057e-05,1.07e-05,9.65e-06,9.83e-06,41477377.2,417.89
2016-06-29,XRPBTC,1.057e-05,1.14e-05,1.023e-05,1.057e-05,50006979.1,537.5
2016-06-28,XRPBTC,9.67e-06,1.18e-05,9.67e-06,1.057e-05,65839987.4,698.18
2016-06-27,XRPBTC,1.026e-05,1.033e-05,9.66e-06,9.67e-06,28372047.55,282.32
2016-06-26,XRPBTC,9.58e-06,1.049e-05,9.49e-06,1.026e-05,25779386.99,258.85
2016-06-25,XRPBTC,9.78e-06,1.002e-05,9.2e-06,9.58e-06,35065994.88,334.42
2016-06-24,XRPBTC,1.0e-05,1.046e-05,9.35e-06,9.78e-06,76671778.59,750.16
2016-06-23,XRPBTC,1.139e-05,1.199e-05,9.42e-06,1.0e-05,139170752.11,1510.07
2016-06-22,XRPBTC,8.74e-06,1.3e-05,8.66e-06,1.139e-05,248914754.79,2633.43
2016-06-21,XRPBTC,8.86e-06,9.73e-06,8.65e-06,8.74e-06,49020126.96,449.2
2016-06-20,XRPBTC,8.83e-06,9.15e-06,8.56e-06,8.86e-06,29279731.04,259.04
2016-06-19,XRPBTC,8.69e-06,1.1e-05,8.44e-06,8.83e-06,66995373.87,622.96
2016-06-18,XRPBTC,8.7e-06,9.16e-06,8.06e-06,8.69e-06,48603534.58,420.43
2016-06-17,XRPBTC,8.58e-06,9.45e-06,8.48e-06,8.7e-06,61680934.08,545.48
2016-06-16,XRPBTC,9.45e-06,9.52e-06,8.38e-06,8.58e-06,59035427.32,525.78
2016-06-15,XRPBTC,1.04e-05,1.12e-05,9.12e-06,9.45e-06,79431134.13,804.08
2016-06-14,XRPBTC,8.4e-06,1.979e-05,8.3e-06,1.04e-05,337017878.77,3865.96
2016-06-13,XRPBTC,8.44e-06,8.77e-06,7.75e-06,8.4e-06,23285446.4,192.45
2016-06-12,XRPBTC,9.62e-06,9.65e-06,8.24e-06,8.44e-06,13480077.03,119.87
2016-06-11,XRPBTC,9.86e-06,9.9e-06,9.6e-06,9.62e-06,4634331.54,45.24
2016-06-10,XRPBTC,1.001e-05,1.004e-05,9.73e-06,9.86e-06,15966017.21,157.41
2016-06-09,XRPBTC,9.91e-06,1.005e-05,9.79e-06,1.001e-05,7948264.93,78.86
2016-06-08,XRPBTC,1.004e-05,1.013e-05,9.68e-06,9.91e-06,11898316.64,117.26
2016-06-07,XRPBTC,9.75e-06,1.027e-05,9.6e-06,1.004e-05,7277492.08,72.24
2016-06-06,XRPBTC,1.002e-05,1.011e-05,9.64e-06,9.75e-06,6902697.91,67.93
2016-06-05,XRPBTC,1.019e-05,1.026e-05,9.83e-06,1.002e-05,4205056.31,42.17
2016-06-04,XRPBTC,1.017e-05,1.029e-05,9.8e-06,1.019e-05,8725526.67,87.88
2016-06-03,XRPBTC,1.062e-05,1.072e-05,1.015e-05,1.017e-05,6338636.51,65.58
2016-06-02,XRPBTC,1.076e-05,1.093e-05,1.037e-05,1.062e-05,5645901.15,60.14
2016-06-01,XRPBTC,1.047e-05,1.1e-05,1.018e-05,1.076e-05,7179424.03,76.77
2016-05-31,XRPBTC,1.062e-05,1.085e-05,1.02e-05,1.047e-05,7807315.21,82.62
2016-05-30,XRPBTC,1.095e-05,1.097e-05,1.037e-05,1.062e-05,7623846.08,81.43
2016-05-29,XRPBTC,1.023e-05,1.107e-05,1.011e-05,1.095e-05,14807856.11,156.16
2016-05-28,XRPBTC,1.163e-05,1.169e-05,1.0e-05,1.023e-05,9606625.13,104.79
2016-05-27,XRPBTC,1.271e-05,1.34e-05,1.148e-05,1.163e-05,16727093.02,199.41
2016-05-26,XRPBTC,1.253e-05,1.284e-05,1.211e-05,1.271e-05,8135595.06,100.47
2016-05-25,XRPBTC,1.304e-05,1.313e-05,1.234e-05,1.253e-05,5522471.56,70.54
2016-05-24,XRPBTC,1.325e-05,1.337e-05,1.293e-05,1.304e-05,4297845.36,56.22
2016-05-23,XRPBTC,1.349e-05,1.357e-05,1.313e-05,1.325e-05,3411974.7,45.31
2016-05-22,XRPBTC,1.34e-05,1.375e-05,1.321e-05,1.349e-05,3810274.08,51.39
2016-05-21,XRPBTC,1.364e-05,1.367e-05,1.33e-05,1.34e-05,2011675.46,27.04
2016-05-20,XRPBTC,1.388e-05,1.413e-05,1.346e-05,1.364e-05,8893493.15,122.07
2016-05-19,XRPBTC,1.323e-05,1.485e-05,1.312e-05,1.388e-05,11534361.94,158.4
2016-05-18,XRPBTC,1.304e-05,1.329e-05,1.3e-05,1.323e-05,2123382.56,27.79
2016-05-17,XRPBTC,1.315e-05,1.35e-05,1.297e-05,1.304e-05,3388799.3,44.42
2016-05-16,XRPBTC,1.307e-05,1.347e-05,1.288e-05,1.315e-05,1711506.12,22.36
2016-05-15,XRPBTC,1.317e-05,1.351e-05,1.259e-05,1.307e-05,7293859.95,94.56
2016-05-14,XRPBTC,1.334e-05,1.337e-05,1.302e-05,1.317e-05,4392294.26,57.82
2016-05-13,XRPBTC,1.351e-05,1.359e-05,1.295e-05,1.334e-05,4907486.99,65.17
2016-05-12,XRPBTC,1.358e-05,1.368e-05,1.341e-05,1.351e-05,1900979.42,25.72
2016-05-11,XRPBTC,1.363e-05,1.373e-05,1.341e-05,1.358e-05,2870813.65,38.96
2016-05-10,XRPBTC,1.384e-05,1.396e-05,1.351e-05,1.363e-05,5098470.9,70.22
2016-05-09,XRPBTC,1.384e-05,1.398e-05,1.374e-05,1.384e-05,1442333.08,19.95
2016-05-08,XRPBTC,1.403e-05,1.409e-05,1.381e-05,1.384e-05,715700.7,9.96
2016-05-07,XRPBTC,1.4e-05,1.426e-05,1.39e-05,1.403e-05,2257358.32,31.74
2016-05-06,XRPBTC,1.387e-05,1.459e-05,1.382e-05,1.4e-05,6501008.55,92.4
2016-05-05,XRPBTC,1.397e-05,1.451e-05,1.351e-05,1.387e-05,4696963.42,65.47
2016-05-04,XRPBTC,1.433e-05,1.445e-05,1.39e-05,1.397e-05,4663696.97,65.92
2016-05-03,XRPBTC,1.481e-05,1.494e-05,1.427e-05,1.433e-05,2846351.8,41.52
2016-05-02,XRPBTC,1.486e-05,1.531e-05,1.464e-05,1.481e-05,7317112.88,109.17
2016-05-01,XRPBTC,1.505e-05,1.538e-05,1.481e-05,1.486e-05,1913033.66,28.85
2016-04-30,XRPBTC,1.497e-05,1.533e-05,1.445e-05,1.505e-05,2654850.28,39.7
2016-04-29,XRPBTC,1.477e-05,1.507e-05,1.454e-05,1.497e-05,1155816.98,17.13
2016-04-28,XRPBTC,1.461e-05,1.528e-05,1.461e-05,1.477e-05,2520616.12,37.87
2016-04-27,XRPBTC,1.484e-05,1.49e-05,1.429e-05,1.461e-05,2655067.6,38.75
2016-04-26,XRPBTC,1.55e-05,1.56e-05,1.469e-05,1.484e-05,3403566.02,51.56
2016-04-25,XRPBTC,1.567e-05,1.608e-05,1.456e-05,1.55e-05,4173226.18,64.34
2016-04-24,XRPBTC,1.628e-05,1.641e-05,1.55e-05,1.567e-05,3471425.89,54.91
2016-04-23,XRPBTC,1.644e-05,1.668e-05,1.603e-05,1.628e-05,1180690.66,19.4
2016-04-22,XRPBTC,1.587e-05,1.656e-05,1.549e-05,1.644e-05,3618168.89,58.42
2016-04-21,XRPBTC,1.667e-05,1.726e-05,1.566e-05,1.587e-05,7082204.94,117.41
2016-04-20,XRPBTC,1.649e-05,1.732e-05,1.557e-05,1.667e-05,13481535.15,222.75
2016-04-19,XRPBTC,1.648e-05,1.668e-05,1.62e-05,1.649e-05,1859598.19,30.59
2016-04-18,XRPBTC,1.526e-05,1.669e-05,1.518e-05,1.648e-05,11424240.52,185.18
2016-04-17,XRPBTC,1.515e-05,1.55e-05,1.502e-05,1.526e-05,2528618.87,38.47
2016-04-16,XRPBTC,1.479e-05,1.524e-05,1.453e-05,1.515e-05,5008956.5,74.53
2016-04-15,XRPBTC,1.492e-05,1.54e-05,1.452e-05,1.479e-05,10650221.51,159.02
2016-04-14,XRPBTC,1.376e-05,1.505e-05,1.36e-05,1.492e-05,14648530.79,211.09
2016-04-13,XRPBTC,1.378e-05,1.388e-05,1.318e-05,1.376e-05,13854501.64,186.3
2016-04-12,XRPBTC,1.439e-05,1.441e-05,1.341e-05,1.378e-05,10402183.91,143.74
2016-04-11,XRPBTC,1.38e-05,1.548e-05,1.364e-05,1.439e-05,8171384.07,118.0
2016-04-10,XRPBTC,1.448e-05,1.468e-05,1.34e-05,1.38e-05,8936157.79,124.51
2016-04-09,XRPBTC,1.583e-05,1.608e-05,1.441e-05,1.448e-05,9718831.45,146.33
2016-04-08,XRPBTC,1.602e-05,1.619e-05,1.553e-05,1.583e-05,7405302.87,117.01
2016-04-07,XRPBTC,1.68e-05,1.707e-05,1.576e-05,1.602e-05,14805691.34,240.92
2016-04-06,XRPBTC,1.738e-05,1.746e-05,1.674e-05,1.68e-05,10834680.45,184.89
2016-04-05,XRPBTC,1.765e-05,1.771e-05,1.725e-05,1.738e-05,4196974.25,73.15
2016-04-04,XRPBTC,1.77e-05,1.794e-05,1.75e-05,1.765e-05,3264408.82,57.57
2016-04-03,XRPBTC,1.795e-05,1.795e-05,1.728e-05,1.77e-05,2433404.41,42.83
2016-04-02,XRPBTC,1.768e-05,1.799e-05,1.724e-05,1.795e-05,3405238.34,60.11
2016-04-01,XRPBTC,1.783e-05,1.817e-05,1.736e-05,1.768e-05,3615771.13,64.12
2016-03-31,XRPBTC,1.718e-05,1.817e-05,1.698e-05,1.783e-05,8456225.0,149.99
2016-03-30,XRPBTC,1.807e-05,1.812e-05,1.69e-05,1.718e-05,15085993.52,262.55
2016-03-29,XRPBTC,1.724e-05,1.828e-05,1.696e-05,1.807e-05,13103516.66,233.12
2016-03-28,XRPBTC,1.842e-05,1.873e-05,1.685e-05,1.724e-05,22207534.84,389.75
2016-03-27,XRPBTC,1.919e-05,1.946e-05,1.82e-05,1.842e-05,8094049.09,152.86
2016-03-26,XRPBTC,1.943e-05,1.969e-05,1.915e-05,1.919e-05,2381263.49,46.07
2016-03-25,XRPBTC,1.952e-05,1.977e-05,1.923e-05,1.943e-05,8241195.45,159.97
2016-03-24,XRPBTC,2.0e-05,2.005e-05,1.918e-05,1.952e-05,5605201.46,109.5
2016-03-23,XRPBTC,1.96e-05,2.048e-05,1.905e-05,2.0e-05,6625535.16,131.26
2016-03-22,XRPBTC,1.956e-05,1.982e-05,1.907e-05,1.96e-05,3966377.97,77.24
2016-03-21,XRPBTC,1.917e-05,1.956e-05,1.902e-05,1.956e-05,4351916.8,83.66
2016-03-20,XRPBTC,1.93e-05,1.946e-05,1.9e-05,1.917e-05,6200174.48,118.55
2016-03-19,XRPBTC,1.985e-05,1.99e-05,1.899e-05,1.93e-05,11188249.58,216.16
2016-03-18,XRPBTC,1.951e-05,1.998e-05,1.901e-05,1.985e-05,16047151.89,310.46
2016-03-17,XRPBTC,1.96e-05,2.01e-05,1.931e-05,1.951e-05,12062901.57,235.47
2016-03-16,XRPBTC,1.965e-05,1.995e-05,1.907e-05,1.96e-05,15164050.96,295.81
2016-03-15,XRPBTC,2.007e-05,2.02e-05,1.6e-05,1.965e-05,18429465.15,357.9
2016-03-14,XRPBTC,2.053e-05,2.102e-05,1.98e-05,2.007e-05,9240092.04,186.28
2016-03-13,XRPBTC,2.051e-05,2.097e-05,1.996e-05,2.053e-05,13969186.82,284.11
2016-03-12,XRPBTC,2.088e-05,2.19e-05,1.951e-05,2.051e-05,33544678.91,683.67
2016-03-11,XRPBTC,1.978e-05,2.324e-05,1.963e-05,2.088e-05,33516446.43,712.72
2016-03-10,XRPBTC,1.936e-05,2.031e-05,1.884e-05,1.978e-05,21111463.77,413.47
2016-03-09,XRPBTC,1.875e-05,1.955e-05,1.875e-05,1.936e-05,3980601.67,76.86
2016-03-08,XRPBTC,1.878e-05,1.953e-05,1.826e-05,1.875e-05,11453947.36,217.51
2016-03-07,XRPBTC,1.895e-05,1.942e-05,1.835e-05,1.878e-05,9734163.73,184.53
2016-03-06,XRPBTC,1.925e-05,1.942e-05,1.831e-05,1.895e-05,11688208.17,220.96
2016-03-05,XRPBTC,2.017e-05,2.07e-05,1.8e-05,1.925e-05,25865620.83,501.3
2016-03-04,XRPBTC,1.899e-05,2.1e-05,1.871e-05,2.017e-05,15425850.86,301.62
2016-03-03,XRPBTC,1.861e-05,2.0e-05,1.845e-05,1.899e-05,19350390.59,369.87
2016-03-02,XRPBTC,1.881e-05,1.881e-05,1.78e-05,1.861e-05,7874790.92,143.88
2016-03-01,XRPBTC,1.842e-05,1.89e-05,1.788e-05,1.881e-05,12129230.03,223.05
2016-02-29,XRPBTC,1.803e-05,1.873e-05,1.723e-05,1.842e-05,14123707.32,252.48
2016-02-28,XRPBTC,1.834e-05,1.858e-05,1.775e-05,1.803e-05,5399778.5,97.63
2016-02-27,XRPBTC,1.867e-05,1.873e-05,1.797e-05,1.834e-05,4137648.24,75.57
2016-02-26,XRPBTC,1.9e-05,1.953e-05,1.849e-05,1.867e-05,5812475.09,109.78
2016-02-25,XRPBTC,1.892e-05,2.03e-05,1.878e-05,1.9e-05,5796239.19,110.9
2016-02-24,XRPBTC,1.901e-05,1.955e-05,1.869e-05,1.892e-05,4265569.16,81.2
2016-02-23,XRPBTC,1.835e-05,1.955e-05,1.773e-05,1.901e-05,6654082.52,123.47
2016-02-22,XRPBTC,1.812e-05,1.881e-05,1.765e-05,1.835e-05,4672336.56,85.69
2016-02-21,XRPBTC,1.845e-05,1.857e-05,1.765e-05,1.812e-05,3042510.27,54.99
2016-02-20,XRPBTC,1.961e-05,1.971e-05,1.8e-05,1.845e-05,3924498.12,73.64
2016-02-19,XRPBTC,1.916e-05,1.983e-05,1.853e-05,1.961e-05,4183815.04,81.13
2016-02-18,XRPBTC,1.866e-05,1.975e-05,1.766e-05,1.916e-05,7710369.25,143.42
2016-02-17,XRPBTC,2.013e-05,2.045e-05,1.736e-05,1.866e-05,20888689.59,394.76
2016-02-16,XRPBTC,2.097e-05,2.105e-05,1.928e-05,2.013e-05,10402908.81,210.19
