Created on 10-17-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XMR,Volume BTC
2016-06-15,XMRBTC,0.002,0.002205,0.001956,0.002111,221867.44,460.07
2016-06-14,XMRBTC,0.00182,0.002059,0.001802,0.002,187918.12,361.38
2016-06-13,XMRBTC,0.001889,0.001991,0.001778,0.00182,202526.76,376.6
2016-06-12,XMRBTC,0.001937,0.001942,0.001761,0.001889,315884.02,586.13
2016-06-11,XMRBTC,0.001987,0.002023,0.0019,0.001937,74407.42,146.33
2016-06-10,XMRBTC,0.001936,0.00206,0.001874,0.001987,233987.49,460.61
2016-06-09,XMRBTC,0.001704,0.002139,0.001704,0.001936,410498.38,796.61
2016-06-08,XMRBTC,0.001706,0.001773,0.001687,0.001704,70661.16,121.68
2016-06-07,XMRBTC,0.001715,0.001726,0.001653,0.001706,76708.52,129.42
2016-06-06,XMRBTC,0.001737,0.001795,0.00169,0.001715,81527.14,142.84
2016-06-05,XMRBTC,0.001714,0.001761,0.001666,0.001737,82354.68,141.03
2016-06-04,XMRBTC,0.001659,0.00175,0.001653,0.001714,88277.64,148.85
2016-06-03,XMRBTC,0.001731,0.00178,0.001652,0.001659,71645.7,121.15
2016-06-02,XMRBTC,0.001698,0.001758,0.001693,0.001731,38719.69,66.36
2016-06-01,XMRBTC,0.001752,0.001789,0.001612,0.001698,106254.32,179.07
2016-05-31,XMRBTC,0.001676,0.001852,0.001657,0.001752,153892.24,269.83
2016-05-30,XMRBTC,0.001709,0.00175,0.00164,0.001676,69937.83,116.93
2016-05-29,XMRBTC,0.001708,0.001841,0.001619,0.001709,206487.99,353.42
2016-05-28,XMRBTC,0.001813,0.001848,0.001703,0.001708,165656.18,288.39
2016-05-27,XMRBTC,0.001901,0.00191,0.001725,0.001813,165805.65,300.41
2016-05-26,XMRBTC,0.001934,0.002046,0.00186,0.001901,98190.28,188.94
2016-05-25,XMRBTC,0.002021,0.002079,0.001924,0.001934,113447.92,226.94
2016-05-24,XMRBTC,0.002048,0.002233,0.002021,0.002021,201370.68,422.23
2016-05-23,XMRBTC,0.002118,0.002171,0.002028,0.002048,128035.21,264.6
2016-05-22,XMRBTC,0.002201,0.00228,0.002079,0.002118,193457.35,417.91
2016-05-21,XMRBTC,0.002153,0.002263,0.0021,0.002201,110225.78,240.12
2016-05-20,XMRBTC,0.001939,0.00225,0.001939,0.002153,299530.7,623.05
2016-05-19,XMRBTC,0.001864,0.001965,0.001804,0.001939,156837.65,296.26
2016-05-18,XMRBTC,0.001793,0.00194,0.001742,0.001864,230263.59,427.74
2016-05-17,XMRBTC,0.00181,0.00188,0.001693,0.001793,135565.88,246.87
2016-05-16,XMRBTC,0.001815,0.001864,0.00176,0.00181,120018.24,215.65
2016-05-15,XMRBTC,0.00184,0.001883,0.00176,0.001815,61506.54,111.23
2016-05-14,XMRBTC,0.001861,0.001886,0.001802,0.00184,27722.41,50.71
2016-05-13,XMRBTC,0.001896,0.001939,0.001823,0.001861,73798.22,139.65
2016-05-12,XMRBTC,0.001901,0.001989,0.001871,0.001896,93453.44,178.89
2016-05-11,XMRBTC,0.001831,0.00192,0.001818,0.001901,55601.66,104.18
2016-05-10,XMRBTC,0.00181,0.00194,0.001759,0.001831,151101.52,280.82
2016-05-09,XMRBTC,0.001844,0.0019,0.00175,0.00181,104878.0,190.12
2016-05-08,XMRBTC,0.001922,0.001959,0.001823,0.001844,84096.5,157.06
2016-05-07,XMRBTC,0.001901,0.001954,0.00181,0.001922,120061.44,224.28
2016-05-06,XMRBTC,0.002029,0.002053,0.001875,0.001901,79432.65,156.37
2016-05-05,XMRBTC,0.002059,0.002068,0.001967,0.002029,85072.87,172.04
2016-05-04,XMRBTC,0.002066,0.00214,0.002013,0.002059,96862.76,198.77
2016-05-03,XMRBTC,0.002182,0.002186,0.002016,0.002066,105549.79,221.62
2016-05-02,XMRBTC,0.002027,0.002273,0.00198,0.002182,212099.77,458.2
2016-05-01,XMRBTC,0.002054,0.002095,0.001969,0.002027,66097.22,134.52
2016-04-30,XMRBTC,0.001956,0.002151,0.001941,0.002054,128061.96,265.23
2016-04-29,XMRBTC,0.00202,0.002088,0.00192,0.001956,105548.22,209.85
2016-04-28,XMRBTC,0.002129,0.00218,0.001988,0.00202,96135.87,197.57
2016-04-27,XMRBTC,0.001905,0.002177,0.001847,0.002129,308514.81,624.66
2016-04-26,XMRBTC,0.002073,0.002153,0.00176,0.001905,354162.25,682.87
2016-04-25,XMRBTC,0.002239,0.002287,0.00203,0.002073,195345.49,418.82
2016-04-24,XMRBTC,0.002293,0.00235,0.002178,0.002239,103097.02,231.25
2016-04-23,XMRBTC,0.002217,0.002348,0.00218,0.002293,101705.72,230.83
2016-04-22,XMRBTC,0.002168,0.00226,0.002132,0.002217,135306.95,296.1
2016-04-21,XMRBTC,0.002381,0.00242,0.002102,0.002168,202347.83,456.1
2016-04-20,XMRBTC,0.00259,0.002595,0.00225,0.002381,303742.59,731.13
2016-04-19,XMRBTC,0.002555,0.002699,0.002535,0.00259,223279.77,587.27
2016-04-18,XMRBTC,0.00239,0.00262,0.002344,0.002555,252008.71,631.82
2016-04-17,XMRBTC,0.002272,0.00257,0.002251,0.00239,265902.4,648.18
2016-04-16,XMRBTC,0.002285,0.002329,0.002196,0.002272,115515.77,260.63
2016-04-15,XMRBTC,0.002373,0.002406,0.0022,0.002285,349738.88,805.45
2016-04-14,XMRBTC,0.002423,0.00251,0.002288,0.002373,186277.75,447.68
2016-04-13,XMRBTC,0.00218,0.00254,0.00216,0.002423,401588.32,954.04
2016-04-12,XMRBTC,0.002389,0.002431,0.002,0.00218,634287.0,1380.35
2016-04-11,XMRBTC,0.002585,0.002683,0.00231,0.002389,271080.81,674.18
2016-04-10,XMRBTC,0.002785,0.002812,0.00207,0.002585,1176950.95,2872.64
2016-04-09,XMRBTC,0.003392,0.003392,0.002688,0.002785,894513.22,2646.15
2016-04-08,XMRBTC,0.003618,0.003637,0.003228,0.003392,223127.6,782.43
2016-04-07,XMRBTC,0.003547,0.003714,0.003511,0.003618,148806.96,538.39
2016-04-06,XMRBTC,0.003551,0.003719,0.003433,0.003547,156369.42,558.68
2016-04-05,XMRBTC,0.003787,0.003788,0.0034,0.003551,255316.06,915.63
2016-04-04,XMRBTC,0.00369,0.0038,0.003546,0.003787,177724.51,656.99
2016-04-03,XMRBTC,0.003729,0.003786,0.003504,0.00369,161930.28,589.07
2016-04-02,XMRBTC,0.003474,0.003741,0.003456,0.003729,296631.83,1067.36
2016-04-01,XMRBTC,0.003381,0.003563,0.00336,0.003474,197092.63,684.23
2016-03-31,XMRBTC,0.003499,0.0035,0.003332,0.003381,131652.16,445.35
2016-03-30,XMRBTC,0.003568,0.00365,0.00335,0.003499,209817.58,735.06
2016-03-29,XMRBTC,0.00351,0.003691,0.003473,0.003568,208736.99,749.32
2016-03-28,XMRBTC,0.003585,0.003699,0.003309,0.00351,375747.7,1308.19
2016-03-27,XMRBTC,0.004047,0.004121,0.00321,0.003585,594107.11,2186.46
2016-03-26,XMRBTC,0.003861,0.00415,0.003766,0.004047,290513.49,1163.11
2016-03-25,XMRBTC,0.003977,0.00422,0.00378,0.003861,409022.18,1630.22
2016-03-24,XMRBTC,0.003477,0.004168,0.003335,0.003977,715765.32,2733.41
2016-03-23,XMRBTC,0.003258,0.0035,0.0032,0.003477,303801.02,1019.84
2016-03-22,XMRBTC,0.003549,0.00368,0.003211,0.003258,390637.46,1343.39
2016-03-21,XMRBTC,0.003642,0.0038,0.003307,0.003549,536576.41,1892.8
2016-03-20,XMRBTC,0.002973,0.003745,0.0029,0.003642,667523.45,2216.83
2016-03-19,XMRBTC,0.002804,0.003151,0.00274,0.002973,205679.04,606.43
2016-03-18,XMRBTC,0.003231,0.003234,0.002654,0.002804,360800.11,1049.75
2016-03-17,XMRBTC,0.002755,0.003231,0.002488,0.003231,360701.36,1018.62
2016-03-16,XMRBTC,0.002763,0.002879,0.002697,0.002755,139295.93,386.09
2016-03-15,XMRBTC,0.00271,0.002841,0.00261,0.002763,168638.77,458.53
2016-03-14,XMRBTC,0.00298,0.00307,0.002673,0.00271,165090.97,466.5
2016-03-13,XMRBTC,0.0028,0.00307,0.002671,0.00298,196420.85,561.88
2016-03-12,XMRBTC,0.00263,0.002956,0.0025,0.0028,270064.32,737.8
2016-03-11,XMRBTC,0.002586,0.00274,0.002501,0.00263,110577.17,291.62
2016-03-10,XMRBTC,0.002955,0.003181,0.002411,0.002586,346215.36,992.01
2016-03-09,XMRBTC,0.002823,0.003217,0.002338,0.002955,681562.26,1924.2
2016-03-08,XMRBTC,0.002483,0.00289,0.00242,0.002823,291988.46,779.94
2016-03-07,XMRBTC,0.003075,0.003093,0.002331,0.002483,429109.13,1110.24
2016-03-06,XMRBTC,0.00298,0.0031,0.002553,0.003075,752234.95,2122.64
2016-03-05,XMRBTC,0.002858,0.003488,0.002557,0.00298,912703.88,2799.69
2016-03-04,XMRBTC,0.002565,0.002978,0.002428,0.002858,630119.76,1694.37
2016-03-03,XMRBTC,0.001944,0.002745,0.001942,0.002565,713058.91,1710.61
2016-03-02,XMRBTC,0.00195,0.002,0.001861,0.001944,144026.99,278.7
2016-03-01,XMRBTC,0.001986,0.002038,0.001861,0.00195,218575.45,429.72
2016-02-29,XMRBTC,0.00201,0.002049,0.00191,0.001986,141869.34,282.15
2016-02-28,XMRBTC,0.001901,0.002049,0.00188,0.00201,150891.58,301.11
2016-02-27,XMRBTC,0.0019,0.001993,0.001875,0.001901,103245.83,199.23
2016-02-26,XMRBTC,0.001895,0.00197,0.001852,0.0019,78429.15,149.11
2016-02-25,XMRBTC,0.001878,0.002109,0.001824,0.001895,270933.65,528.68
2016-02-24,XMRBTC,0.00179,0.00189,0.001771,0.001878,133629.75,242.69
2016-02-23,XMRBTC,0.001791,0.00181,0.00172,0.00179,98237.54,174.41
2016-02-22,XMRBTC,0.001761,0.0019,0.001711,0.001791,150331.87,273.21
2016-02-21,XMRBTC,0.00188,0.001897,0.001651,0.001761,210533.65,373.9
2016-02-20,XMRBTC,0.002012,0.00212,0.001841,0.00188,335218.9,654.25
2016-02-19,XMRBTC,0.001843,0.002055,0.001742,0.002012,231789.98,427.51
2016-02-18,XMRBTC,0.00174,0.001885,0.00164,0.001843,266012.49,474.76
2016-02-17,XMRBTC,0.002323,0.002357,0.00166,0.00174,723283.54,1373.39
2016-02-16,XMRBTC,0.001937,0.00246,0.001915,0.002323,826928.72,1857.44
2016-02-15,XMRBTC,0.0021,0.002176,0.001836,0.001937,592459.4,1164.54
2016-02-14,XMRBTC,0.001991,0.00213,0.001687,0.002103,644310.62,1194.61
2016-02-13,XMRBTC,0.001556,0.002339,0.001531,0.001991,1235612.52,2449.1
2016-02-12,XMRBTC,0.00146,0.001621,0.001337,0.001556,255538.7,382.88
2016-02-11,XMRBTC,0.00125,0.00158,0.001245,0.00146,356184.4,512.3
2016-02-10,XMRBTC,0.001248,0.00128,0.0012,0.00125,100403.54,123.5
2016-02-09,XMRBTC,0.00129,0.0013,0.001237,0.001248,70841.96,89.37
2016-02-08,XMRBTC,0.001268,0.00133,0.001268,0.00129,51103.16,66.33
2016-02-07,XMRBTC,0.001306,0.001337,0.001253,0.001268,96291.27,124.6
2016-02-06,XMRBTC,0.001275,0.001313,0.00125,0.001306,60794.8,77.34
2016-02-05,XMRBTC,0.001302,0.001336,0.001239,0.001275,90004.15,115.12
2016-02-04,XMRBTC,0.001345,0.00135,0.001301,0.001302,45120.28,59.81
2016-02-03,XMRBTC,0.001321,0.001345,0.001301,0.001345,36351.85,48.05
2016-02-02,XMRBTC,0.001331,0.00135,0.0013,0.001321,23150.41,30.59
2016-02-01,XMRBTC,0.00131,0.001364,0.001292,0.001331,62731.5,82.68
2016-01-31,XMRBTC,0.001341,0.001394,0.00131,0.00131,78909.22,105.22
2016-01-30,XMRBTC,0.001352,0.00139,0.00128,0.001341,64118.79,85.65
2016-01-29,XMRBTC,0.001481,0.001508,0.001267,0.001352,129175.2,178.36
2016-01-28,XMRBTC,0.001536,0.001599,0.001475,0.001481,69405.97,105.37
2016-01-27,XMRBTC,0.001504,0.0016,0.001429,0.001536,182369.24,272.77
2016-01-26,XMRBTC,0.001487,0.00165,0.001433,0.001504,120859.52,187.77
2016-01-25,XMRBTC,0.00155,0.00156,0.001421,0.001487,111293.43,165.88
2016-01-24,XMRBTC,0.001627,0.00167,0.00145,0.00155,212646.65,332.37
2016-01-23,XMRBTC,0.001408,0.001677,0.00129,0.001627,290985.58,440.8
2016-01-22,XMRBTC,0.00136,0.00143,0.001284,0.001408,113188.35,153.91
2016-01-21,XMRBTC,0.001278,0.0014,0.001234,0.00136,103176.65,135.08
2016-01-20,XMRBTC,0.001424,0.001445,0.001257,0.001278,172331.95,232.73
2016-01-19,XMRBTC,0.001291,0.001445,0.001266,0.00139,166525.13,230.66
2016-01-18,XMRBTC,0.001126,0.00135,0.001112,0.001291,123760.97,154.98
2016-01-17,XMRBTC,0.001291,0.001334,0.001112,0.001126,108281.32,130.89
2016-01-16,XMRBTC,0.001175,0.001298,0.00116,0.001291,67718.02,82.62
2016-01-15,XMRBTC,0.001142,0.001182,0.001094,0.001175,85588.39,98.45
2016-01-14,XMRBTC,0.001124,0.001158,0.001083,0.001142,61430.73,69.43
2016-01-13,XMRBTC,0.001128,0.001141,0.001057,0.001124,72591.97,79.21
2016-01-12,XMRBTC,0.001085,0.001146,0.001052,0.001128,81824.65,90.17
2016-01-11,XMRBTC,0.001095,0.001125,0.001069,0.001085,35817.31,38.71
2016-01-10,XMRBTC,0.0011,0.001187,0.001068,0.001095,52388.69,58.37
2016-01-09,XMRBTC,0.001098,0.001141,0.001061,0.0011,51598.64,56.68
2016-01-08,XMRBTC,0.001074,0.001113,0.001061,0.001098,28954.45,31.47
2016-01-07,XMRBTC,0.001183,0.001183,0.00105,0.001074,82913.59,91.09
2016-01-06,XMRBTC,0.001166,0.00121,0.001138,0.001183,29148.6,34.26
2016-01-05,XMRBTC,0.001159,0.001225,0.00114,0.001166,49728.43,58.7
2016-01-04,XMRBTC,0.001146,0.00121,0.00113,0.001159,41244.32,48.08
2016-01-03,XMRBTC,0.001211,0.00125,0.00113,0.001146,70449.8,82.5
2016-01-02,XMRBTC,0.001159,0.001312,0.001132,0.001211,103727.89,127.78
2016-01-01,XMRBTC,0.001051,0.0013,0.001049,0.001159,154954.81,179.31
2015-12-31,XMRBTC,0.001031,0.00109,0.001028,0.001051,42606.0,45.21
2015-12-30,XMRBTC,0.001057,0.0011,0.001022,0.001031,64988.83,68.36
2015-12-29,XMRBTC,0.001067,0.00107,0.001046,0.001057,20538.17,21.64
2015-12-28,XMRBTC,0.001058,0.0011,0.001055,0.001067,26346.51,28.04
2015-12-27,XMRBTC,0.001077,0.001143,0.001058,0.001058,28938.27,31.11
2015-12-26,XMRBTC,0.00107,0.001101,0.001058,0.001077,27730.76,29.86
2015-12-25,XMRBTC,0.001057,0.001089,0.001055,0.00107,14357.65,15.31
2015-12-24,XMRBTC,0.001073,0.001089,0.00102,0.001057,35937.06,37.79
2015-12-23,XMRBTC,0.001094,0.001125,0.001045,0.001073,57539.01,62.19
2015-12-22,XMRBTC,0.001141,0.001163,0.00104,0.001094,40089.6,43.76
2015-12-21,XMRBTC,0.001157,0.001192,0.001024,0.001141,95051.78,105.6
2015-12-20,XMRBTC,0.001052,0.00119,0.001016,0.001157,67129.47,73.03
2015-12-19,XMRBTC,0.001071,0.001072,0.001011,0.001052,40370.88,41.9
2015-12-18,XMRBTC,0.001092,0.00113,0.00106,0.001071,27455.4,29.72
2015-12-17,XMRBTC,0.001138,0.001172,0.00108,0.001092,28290.99,31.6
2015-12-16,XMRBTC,0.001179,0.001197,0.00113,0.001138,38485.73,44.75
2015-12-15,XMRBTC,0.001222,0.001222,0.001138,0.001179,60021.48,70.16
2015-12-14,XMRBTC,0.001054,0.001264,0.00105,0.001222,172327.16,205.01
2015-12-13,XMRBTC,0.00105,0.001098,0.001013,0.001054,41891.49,43.64
2015-12-12,XMRBTC,0.001014,0.00105,0.001,0.00105,27469.46,28.11
2015-12-11,XMRBTC,0.001052,0.00108,0.0009712,0.001014,32473.95,32.87
2015-12-10,XMRBTC,0.001081,0.00109,0.000974,0.001052,41412.56,42.64
2015-12-09,XMRBTC,0.001056,0.001112,0.001006,0.001081,69217.74,73.4
2015-12-08,XMRBTC,0.001067,0.001124,0.00097,0.001056,77289.42,79.89
2015-12-07,XMRBTC,0.001125,0.00116,0.001034,0.001067,51545.73,56.11
2015-12-06,XMRBTC,0.001128,0.001212,0.00108,0.001125,87908.49,100.24
2015-12-05,XMRBTC,0.00102,0.001181,0.001011,0.001128,114531.9,126.2
2015-12-04,XMRBTC,0.00101,0.00108,0.001006,0.00102,49225.81,50.92
2015-12-03,XMRBTC,0.00103,0.00109,0.001005,0.00101,41523.84,42.93
2015-12-02,XMRBTC,0.001045,0.001097,0.001014,0.00103,36223.13,38.1
2015-12-01,XMRBTC,0.001043,0.001122,0.001,0.001045,41819.96,43.86
2015-11-30,XMRBTC,0.001087,0.001159,0.001001,0.001043,59527.53,62.73
2015-11-29,XMRBTC,0.001095,0.00114,0.001056,0.001087,25261.4,27.5
2015-11-28,XMRBTC,0.001072,0.001107,0.001058,0.001095,25435.52,27.58
2015-11-27,XMRBTC,0.001135,0.001179,0.001056,0.001072,65617.69,71.57
2015-11-26,XMRBTC,0.001183,0.001218,0.001096,0.001135,60884.53,69.79
2015-11-25,XMRBTC,0.001217,0.001239,0.001131,0.001183,40374.77,47.67
2015-11-24,XMRBTC,0.001199,0.001239,0.001165,0.001217,24612.75,29.47
2015-11-23,XMRBTC,0.00121,0.00121,0.001162,0.001199,14876.3,17.59
2015-11-22,XMRBTC,0.001204,0.001212,0.001164,0.00121,13336.11,15.81
2015-11-21,XMRBTC,0.00121,0.00127,0.00114,0.001204,66057.97,78.23
2015-11-20,XMRBTC,0.001249,0.001249,0.001182,0.00121,17123.14,20.71
2015-11-19,XMRBTC,0.001249,0.001295,0.001193,0.001249,51621.08,63.82
2015-11-18,XMRBTC,0.001267,0.001295,0.00122,0.001249,40287.35,50.33
2015-11-17,XMRBTC,0.001318,0.001324,0.001267,0.001267,16275.08,20.87
2015-11-16,XMRBTC,0.001329,0.00137,0.00129,0.001318,25960.28,34.35
2015-11-15,XMRBTC,0.001262,0.001367,0.001262,0.001329,40029.47,52.02
2015-11-14,XMRBTC,0.00135,0.001383,0.001262,0.001262,38460.51,50.03
2015-11-13,XMRBTC,0.00131,0.00143,0.001278,0.00135,42157.21,56.41
2015-11-12,XMRBTC,0.001455,0.001455,0.001221,0.00131,83058.06,108.84
2015-11-11,XMRBTC,0.001367,0.001511,0.00135,0.001455,76019.72,107.31
2015-11-10,XMRBTC,0.001231,0.001419,0.001231,0.001367,51235.02,67.43
2015-11-09,XMRBTC,0.00135,0.001372,0.00122,0.001231,60174.18,77.18
2015-11-08,XMRBTC,0.001169,0.0015,0.001156,0.00135,83209.16,109.55
2015-11-07,XMRBTC,0.00117,0.00124,0.001155,0.001169,22620.34,26.44
2015-11-06,XMRBTC,0.001105,0.00123,0.001105,0.00117,28288.1,32.8
2015-11-05,XMRBTC,0.001195,0.001248,0.001105,0.001105,36239.9,41.74
2015-11-04,XMRBTC,0.001093,0.001214,0.001025,0.001195,149391.59,165.64
2015-11-03,XMRBTC,0.001211,0.001242,0.001068,0.001093,136332.57,155.77
2015-11-02,XMRBTC,0.001286,0.00133,0.0012,0.001211,87990.12,109.07
2015-11-01,XMRBTC,0.001277,0.001373,0.00127,0.001286,52265.49,68.78
2015-10-31,XMRBTC,0.001365,0.001416,0.001263,0.001277,38664.52,51.65
2015-10-30,XMRBTC,0.001421,0.001467,0.001163,0.001365,129815.42,175.4
2015-10-29,XMRBTC,0.00142,0.001539,0.001358,0.001421,99865.23,142.1
2015-10-28,XMRBTC,0.001377,0.001474,0.001338,0.00142,72445.94,100.61
2015-10-27,XMRBTC,0.001348,0.001407,0.001334,0.001377,44579.27,60.83
2015-10-26,XMRBTC,0.001439,0.001447,0.001334,0.001348,41998.63,57.14
2015-10-25,XMRBTC,0.001406,0.001448,0.001333,0.001439,58072.24,80.75
2015-10-24,XMRBTC,0.001422,0.001423,0.001357,0.001406,38680.59,53.68
2015-10-23,XMRBTC,0.001475,0.001478,0.00141,0.001422,48802.05,70.25
2015-10-22,XMRBTC,0.001477,0.001481,0.00141,0.001475,30220.62,43.56
2015-10-21,XMRBTC,0.001489,0.001491,0.0014,0.001477,40755.25,58.79
2015-10-20,XMRBTC,0.001461,0.001537,0.00141,0.001489,80199.97,116.94
2015-10-19,XMRBTC,0.001562,0.001564,0.001455,0.001461,61014.12,91.53
2015-10-18,XMRBTC,0.001566,0.001593,0.00154,0.001562,17676.84,27.6
2015-10-17,XMRBTC,0.001564,0.0016,0.001539,0.001566,45883.1,72.55
2015-10-16,XMRBTC,0.001548,0.001594,0.001453,0.001564,78384.15,118.9
2015-10-15,XMRBTC,0.00156,0.00157,0.0015,0.001548,61476.0,94.01
2015-10-14,XMRBTC,0.00156,0.00159,0.001542,0.00156,32967.67,51.69
2015-10-13,XMRBTC,0.001624,0.001624,0.001535,0.00156,47990.71,75.47
2015-10-12,XMRBTC,0.001543,0.001648,0.00154,0.001624,34811.93,55.31
2015-10-11,XMRBTC,0.00159,0.001658,0.00153,0.001543,79449.78,124.8
2015-10-10,XMRBTC,0.001625,0.001635,0.001571,0.00159,25589.18,40.52
2015-10-09,XMRBTC,0.00161,0.001661,0.001555,0.001625,45423.38,72.15
2015-10-08,XMRBTC,0.001617,0.001694,0.001596,0.00161,63071.13,102.74
2015-10-07,XMRBTC,0.001664,0.001718,0.001611,0.001617,43778.85,72.36
2015-10-06,XMRBTC,0.001746,0.001757,0.001643,0.001664,20329.25,34.25
2015-10-05,XMRBTC,0.001685,0.00179,0.0016,0.001746,34302.58,57.9
2015-10-04,XMRBTC,0.00172,0.001721,0.001673,0.001685,12127.77,20.61
2015-10-03,XMRBTC,0.001731,0.00175,0.001697,0.00172,31632.36,54.63
2015-10-02,XMRBTC,0.001711,0.0018,0.001652,0.001731,51887.04,89.18
2015-10-01,XMRBTC,0.001673,0.001815,0.001652,0.001711,58578.25,102.06
2015-09-30,XMRBTC,0.001848,0.001848,0.00131,0.001673,216160.52,352.66
2015-09-29,XMRBTC,0.00188,0.001899,0.0018,0.001848,36160.76,66.87
2015-09-28,XMRBTC,0.001887,0.00191,0.001861,0.00188,44622.32,83.83
2015-09-27,XMRBTC,0.001931,0.001935,0.001865,0.001887,29062.52,54.88
2015-09-26,XMRBTC,0.001924,0.00201,0.001861,0.001931,78779.91,150.4
2015-09-25,XMRBTC,0.002,0.00206,0.00185,0.001924,146347.41,284.44
2015-09-24,XMRBTC,0.002023,0.002028,0.001961,0.002,26006.67,51.61
2015-09-23,XMRBTC,0.002069,0.00207,0.00195,0.002023,53892.72,107.4
2015-09-22,XMRBTC,0.002145,0.002147,0.002001,0.002069,35958.73,74.02
2015-09-21,XMRBTC,0.002119,0.002161,0.002075,0.002145,17745.18,37.62
2015-09-20,XMRBTC,0.002134,0.0022,0.00206,0.002119,39080.86,82.85
2015-09-19,XMRBTC,0.002138,0.00219,0.002121,0.002134,18008.85,38.6
2015-09-18,XMRBTC,0.002155,0.00221,0.002055,0.002138,19989.98,42.52
2015-09-17,XMRBTC,0.002236,0.00227,0.00203,0.002155,115627.54,252.01
2015-09-16,XMRBTC,0.00219,0.00224,0.002104,0.002236,78899.07,171.99
2015-09-15,XMRBTC,0.0021,0.002245,0.002062,0.00219,69307.11,150.18
2015-09-14,XMRBTC,0.002,0.00222,0.001961,0.0021,112233.07,236.32
2015-09-13,XMRBTC,0.001982,0.00208,0.001955,0.002,30869.96,61.11
2015-09-12,XMRBTC,0.002074,0.002109,0.001952,0.001982,36881.18,73.4
2015-09-11,XMRBTC,0.002088,0.00213,0.00203,0.002074,42446.66,88.08
2015-09-10,XMRBTC,0.002126,0.0022,0.002067,0.002088,29152.5,61.51
2015-09-09,XMRBTC,0.002125,0.00222,0.002045,0.002126,82079.16,175.41
2015-09-08,XMRBTC,0.002071,0.002143,0.002054,0.002125,38638.04,80.93
2015-09-07,XMRBTC,0.002093,0.002106,0.002055,0.002071,22384.32,46.54
2015-09-06,XMRBTC,0.00205,0.002101,0.00204,0.002093,32046.07,66.21
2015-09-05,XMRBTC,0.002034,0.002069,0.002029,0.00205,45558.1,92.74
2015-09-04,XMRBTC,0.00202,0.00208,0.002001,0.002034,34476.19,69.87
2015-09-03,XMRBTC,0.002059,0.0021,0.002019,0.00202,51097.96,104.76
2015-09-02,XMRBTC,0.002012,0.00207,0.002002,0.002059,32699.42,66.4
2015-09-01,XMRBTC,0.002037,0.00205,0.002,0.002012,24255.55,48.73
2015-08-31,XMRBTC,0.002014,0.002106,0.002,0.002037,37699.7,76.86
2015-08-30,XMRBTC,0.00208,0.00208,0.001996,0.002014,39386.59,79.66
2015-08-29,XMRBTC,0.002054,0.002106,0.001976,0.00208,60579.86,124.34
2015-08-28,XMRBTC,0.002052,0.00209,0.001984,0.002054,42973.1,87.64
2015-08-27,XMRBTC,0.002201,0.002201,0.002035,0.002052,39570.09,82.61
2015-08-26,XMRBTC,0.002215,0.002349,0.002085,0.002201,31478.59,70.08
2015-08-25,XMRBTC,0.002065,0.002248,0.002,0.002215,61769.76,132.92
2015-08-24,XMRBTC,0.00239,0.00245,0.001961,0.002065,153596.87,326.88
2015-08-23,XMRBTC,0.002394,0.002451,0.00224,0.00239,49022.33,113.76
2015-08-22,XMRBTC,0.002442,0.002482,0.00235,0.002394,30891.61,74.66
2015-08-21,XMRBTC,0.002539,0.002601,0.002421,0.002442,58339.05,145.63
2015-08-20,XMRBTC,0.002364,0.002649,0.002301,0.002539,105337.03,264.88
2015-08-19,XMRBTC,0.002318,0.002388,0.002197,0.002364,64545.81,146.76
2015-08-18,XMRBTC,0.002366,0.00243,0.002214,0.002318,53971.45,124.04
2015-08-17,XMRBTC,0.002398,0.002416,0.002247,0.002366,65599.28,152.82
2015-08-16,XMRBTC,0.002347,0.002598,0.002332,0.00238,92648.1,228.63
2015-08-15,XMRBTC,0.002291,0.0025,0.00221,0.002347,73694.59,172.51
2015-08-14,XMRBTC,0.002197,0.00231,0.002051,0.002291,86523.3,186.61
2015-08-13,XMRBTC,0.002345,0.00243,0.00211,0.002197,68728.98,155.4
2015-08-12,XMRBTC,0.002241,0.00244,0.00217,0.002345,85087.06,196.78
2015-08-11,XMRBTC,0.002475,0.002563,0.002214,0.002241,93531.84,217.49
2015-08-10,XMRBTC,0.002581,0.002667,0.00247,0.002475,45500.24,116.06
2015-08-09,XMRBTC,0.0026,0.002666,0.00235,0.002581,143830.75,361.77
2015-08-08,XMRBTC,0.00262,0.002695,0.002468,0.0026,77638.16,201.14
2015-08-07,XMRBTC,0.002644,0.002709,0.0024,0.00262,162593.22,414.79
2015-08-06,XMRBTC,0.0022,0.0027,0.002183,0.002644,245724.56,603.26
2015-08-05,XMRBTC,0.00218,0.00221,0.002122,0.0022,46978.73,102.07
2015-08-04,XMRBTC,0.002116,0.002188,0.00207,0.00218,33529.81,71.03
2015-08-03,XMRBTC,0.0022,0.002221,0.002105,0.002116,62232.62,134.32
2015-08-02,XMRBTC,0.002078,0.00221,0.00202,0.0022,90852.09,192.91
2015-08-01,XMRBTC,0.002023,0.002154,0.00197,0.002078,62983.98,129.92
2015-07-31,XMRBTC,0.002029,0.002035,0.001978,0.002023,28765.45,57.7
2015-07-30,XMRBTC,0.00204,0.002041,0.00198,0.002029,26137.86,52.6
2015-07-29,XMRBTC,0.002065,0.0021,0.002003,0.00204,36671.14,75.15
